date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:33	35313/35313	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:20%20GMT	https://validthemes.live//themeforest/digilab/assets/js/isotope.pkgd.min.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/isotope.pkgd.min.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:34	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2016%20Sep%202018%2011:45:28%20GMT	https://validthemes.live//themeforest/digilab/assets/js/imagesloaded.pkgd.min.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/imagesloaded.pkgd.min.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:35	2621/2621	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Aug%202018%2023:45:18%20GMT	https://validthemes.live//themeforest/digilab/assets/js/count-to.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/count-to.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:36	45216/45216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Mar%202019%2016:51:14%20GMT	https://validthemes.live//themeforest/digilab/assets/js/YTPlayer.min.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/YTPlayer.min.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:36	1317/1317	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Aug%202020%2021:05:14%20GMT	https://validthemes.live//themeforest/digilab/assets/js/progresscircle.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/progresscircle.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:36	27323/27323	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202020%2017:27:44%20GMT	https://validthemes.live//themeforest/digilab/assets/js/bootsnav.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/bootsnav.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:37	13165/13165	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Aug%202020%2021:05:28%20GMT	https://validthemes.live//themeforest/digilab/assets/js/main.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/main.js	(from https://validthemes.live//themeforest/digilab/index-1.html)
11:00:42	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.eot	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:42	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.eot?	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:43	63376/63376	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.woff2	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400.woff2	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:46	73920/73920	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.woff	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400.woff	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:30:45%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400.57.delayed	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:48	114816/114816	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-brands-400.ttf	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-brands-400.ttf	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:49	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.eot?	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:49	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.eot	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:50	14952/14952	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.woff2	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400.woff2	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:51	18212/18212	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.woff	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400.woff	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:51	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:30:51%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400.svg	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:52	40516/40516	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-regular-400.ttf	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-regular-400.ttf	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:56	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.eot?	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:56	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.eot	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900.eot	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:58	59572/59572	---M--	200	added ('OK')	font/woff2	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.woff2	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900.woff2	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:00:59	76632/76632	---M--	200	added ('OK')	font/woff	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.woff	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900.woff	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:01:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:31:00%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900.63.delayed	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:01:02	160548/160548	---M--	200	added ('OK')	font/ttf	date:Tue,%2028%20Aug%202018%2023:45:16%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/fa-solid-900.ttf	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/fa-solid-900.ttf	(from https://validthemes.live//themeforest/digilab/assets/css/font-awesome.min.css)
11:01:03	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/themify.eot?-fvbane	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/themify9f24.eot	(from https://validthemes.live//themeforest/digilab/assets/css/themify-icons.css)
11:01:05	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/themify.eot?	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/themifyd41d.eot	(from https://validthemes.live//themeforest/digilab/assets/css/themify-icons.css)
11:01:06	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/themify.woff?-fvbane	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/themify9f24.woff	(from https://validthemes.live//themeforest/digilab/assets/css/themify-icons.css)
11:01:08	31550/31550	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2023:19:14%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/Flaticon.eot	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/Flaticon.eot	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:09	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/themify.svg?-fvbane	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/themify9f24.svg	(from https://validthemes.live//themeforest/digilab/assets/css/themify-icons.css)
11:01:10	31550/31550	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2023:19:14%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/Flaticon.eot?	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/Flaticond41d.eot	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:10	19816/19816	---M--	200	added ('OK')	font/woff	date:Mon,%2024%20Aug%202020%2023:19:14%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/Flaticon.woff	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/Flaticon.woff	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:11	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2024%20May%202014%2005:31:42%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/themify.ttf?-fvbane	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/themify9f24.ttf	(from https://validthemes.live//themeforest/digilab/assets/css/themify-icons.css)
11:01:12	31372/31372	---M--	200	added ('OK')	font/ttf	date:Mon,%2024%20Aug%202020%2023:19:12%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/Flaticon.ttf	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/Flaticon.ttf	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:31:11%20GMT	https://validthemes.live//themeforest/digilab/assets/css/Flaticon.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/css/Flaticon.svg	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:12	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:31:12%20GMT	https://validthemes.live//themeforest/digilab/assets/css/owl.video.play.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/css/owl.video.play.png	(from https://validthemes.live//themeforest/digilab/assets/css/owl.carousel.min.css)
11:01:13	2848/2848	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Aug%202020%2019:28:10%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/dotted-bg.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/dotted-bg.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:13	8827/8827	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Aug%202020%2021:25:32%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/border-shape.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/border-shape.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:14	5926/5926	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Aug%202020%2003:40:38%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/shape-blue.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/shape-blue.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:14	194004/194004	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2023:19:12%20GMT	https://validthemes.live//themeforest/digilab/assets/fonts/Flaticon.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/fonts/Flaticon.svg	(from https://validthemes.live//themeforest/digilab/assets/css/flaticon-set.css)
11:01:15	7148/7148	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Aug%202020%2016:01:10%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/shape-eastern-blue.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/shape-eastern-blue.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:15	5924/5924	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2001:47:24%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/shape-orange.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/shape-orange.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:16	10473/10473	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Aug%202020%2015:38:20%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/shape-2.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/shape-2.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:16	5865/5865	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Sep%202018%2000:53:58%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/brush.svg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/brush.svg	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:17	7760/7760	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Aug%202020%2016:24:02%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/icon-shape.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/icon-shape.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:18	21607/21607	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Aug%202020%2001:27:34%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/round-shape.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/round-shape.png	(from https://validthemes.live//themeforest/digilab/style.css)
11:01:19	23526/23526	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2020:46:12%20GMT	https://validthemes.live//themeforest/digilab/assets/img/logo-light-large.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/logo-light-large.png	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:21	143052/143052	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2016:43:40%20GMT	https://validthemes.live//themeforest/digilab/assets/img/banner/1.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/banner/1.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:22	38020/38020	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2016:46:58%20GMT	https://validthemes.live//themeforest/digilab/assets/img/demo/index-2.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/demo/index-2.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:22	46500/46500	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2016:46:18%20GMT	https://validthemes.live//themeforest/digilab/assets/img/demo/index-1.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/demo/index-1.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:23	54427/54427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2016:47:38%20GMT	https://validthemes.live//themeforest/digilab/assets/img/demo/index-3.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/demo/index-3.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:25	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2024%20Jun%202023%2005:31:24%20GMT	https://validthemes.live//themeforest/digilab/assets/js/typed.js	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/js/typed.js	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:25	44163/44163	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Aug%202020%2016:48:16%20GMT	https://validthemes.live//themeforest/digilab/assets/img/demo/index-4.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/demo/index-4.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:25	4126/4126	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jun%202020%2015:57:06%20GMT	https://validthemes.live//themeforest/digilab/assets/img/lan-eng.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/lan-eng.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:26	46215/46215	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Aug%202020%2016:18:52%20GMT	https://validthemes.live//themeforest/digilab/assets/img/demo/index-5.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/demo/index-5.jpg	(from https://validthemes.live//themeforest/digilab/index.html)
11:01:26	5379/5379	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2020:42:24%20GMT	https://validthemes.live//themeforest/digilab/assets/img/logo-eastern-blue.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/logo-eastern-blue.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:27	26657/26657	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jul%202020%2004:38:24%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/bg-1.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/bg-1.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:27	11275/11275	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:52%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/12.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/12.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:27	4673/4673	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:09:50%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/speed-icon.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/speed-icon.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:28	4796/4796	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2000:51:14%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/1.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/1.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:28	4256/4256	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2000:51:28%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/2.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/2.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:29	6450/6450	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2000:51:36%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/3.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/3.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:29	5673/5673	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2000:51:40%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/4.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/4.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:30	4390/4390	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2000:51:46%20GMT	https://validthemes.live//themeforest/digilab/assets/img/clients/5.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/clients/5.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:31	4250/4250	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2000:01:52%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/10.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/10.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:31	18647/18647	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Aug%202020%2012:10:46%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/14.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/14.png	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:32	24933/24933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Mar%202018%2014:51:24%20GMT	https://validthemes.live//themeforest/digilab/assets/img/team/4.jpg	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/team/4.jpg	(from https://validthemes.live//themeforest/digilab/index-2.html)
11:01:32	5349/5349	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2020:44:00%20GMT	https://validthemes.live//themeforest/digilab/assets/img/logo-orange.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/logo-orange.png	(from https://validthemes.live//themeforest/digilab/index-3.html)
11:01:33	18516/18516	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Oct%202020%2022:40:46%20GMT	https://validthemes.live//themeforest/digilab/assets/img/shape/bg-2.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/shape/bg-2.png	(from https://validthemes.live//themeforest/digilab/index-3.html)
11:01:34	25100/25100	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Oct%202020%2022:43:06%20GMT	https://validthemes.live//themeforest/digilab/assets/img/illustration/8.png	C:/Users/sumit/Desktop/projects/WEB3_connect_bhopal/web3_event_bhopal/validthemes.live/themeforest/digilab/assets/img/illustration/8.png	(from https://validthemes.live//themeforest/digilab/index-3.html)
